clave_casilla,clave_acta,id_estado,estado,id_distrito_federal,distrito_federal,seccion,id_casilla,tipo_casilla,ext_contigua,ubicacion_casilla,tipo_acta,total_boletas_sobrantes,total_personas_votaron,total_rep_partido_ci_votaron,total_votos_sacados,codigos_entregados_pmdc,codigos_sobrantes,codigos_utilizados,pan,pri,prd,pvem,pt,mc,morena,pes,rsp,fxm,cand_ind_1,cand_ind_2,cand_ind_3,pan_pri_prd,pan_pri,pan_prd,pri_prd,pvem_pt_morena,pvem_pt,pvem_morena,pt_morena,no_registrados,nulos,total_votos_asentado,total_votos_calculados,lista_nominal,representantes_pp_ci,observaciones,contabilizada,mecanismos_traslado,sha,fecha_hora_acopio,fecha_hora_captura,fecha_hora_verificacion,origen,digitalizacion,tipo_documento,cotejada
'010155E0102','010155E01022',1,AGUASCALIENTES,2,Aguascalientes,155,1,E,2,Urbana,Diputados MR,519,238,7,245,NO APLICA,NO APLICA,NO APLICA,104,18,9,3,9,16,70,4,1,3,-,-,-,-,-,-,-,0,0,0,0,0,8,245,245,720,44,NA,1,D,fc3393c8653f573cc02552ff187f7dbc60e47704c6a5338d200e7ae4272f8eea,06/06/2021 21:44:00,06/06/2021 21:58:11,06/06/2021 21:59:31,CATD,Escáner,Acta PREP,1
'010155E0103','010155E01032',1,AGUASCALIENTES,2,Aguascalientes,155,1,E,3,Urbana,Diputados MR,519,238,7,245,NO APLICA,NO APLICA,NO APLICA,104,18,9,3,9,16,70,4,1,3,-,-,-,-,-,-,-,0,0,0,0,0,8,245,245,720,44,NA,1,D,aa911e793c360da2b4d322263b1c49758a17253b0d2776589355dd0fa340e2c0,06/06/2021 20:37:54,06/06/2021 20:47:11,06/06/2021 20:48:04,CASILLA,Móvil,Acta PREP,1
'010155E0104','010155E01042',1,AGUASCALIENTES,2,Aguascalientes,155,1,E,4,Urbana,Diputados MR,520,236,8,244,NO APLICA,NO APLICA,NO APLICA,97,18,7,5,14,10,75,2,2,0,-,-,-,-,-,-,-,0,0,0,1,0,7,244,238,720,44,NA,1,D,6349d4f814ce508e4870c34f1208a8d0f84afcbf2e628702a622f97dbac3bee2,07/06/2021 06:52:00,07/06/2021 06:57:30,07/06/2021 06:58:12,CATD,Escáner,Acta PREP,1
'010155E0105','010155E01052',1,AGUASCALIENTES,2,Aguascalientes,155,1,E,5,Urbana,Diputados MR,533,223,7,230,NO APLICA,NO APLICA,NO APLICA,105,11,2,6,4,14,67,3,3,3,-,-,-,-,-,-,-,0,0,0,2,0,10,230,230,719,44,NA,1,D,271cb3d15bd7c138dacbea58714a9682ad97345ab8d3293518233fa3ef39ecdb,07/06/2021 06:17:00,07/06/2021 06:20:39,07/06/2021 06:21:11,CATD,Escáner,Acta PREP,1
'010155E0106','010155E01062',1,AGUASCALIENTES,2,Aguascalientes,155,1,E,6,Urbana,Diputados MR,475,266,2,268,NO APLICA,NO APLICA,NO APLICA,128,16,8,4,5,14,76,5,3,Ilegible,-,-,-,-,-,-,-,0,0,0,1,0,5,268,265,719,44,['Ilegible'],1,D,446c982cb231d12ea864b295f34d54213dd3ad6f1f96458a128664433bacd492,07/06/2021 06:50:00,07/06/2021 06:56:43,07/06/2021 06:58:12,CATD,Escáner,Acta PREP,1
'010155E0107','010155E01072',1,AGUASCALIENTES,2,Aguascalientes,155,1,E,7,Urbana,Diputados MR,491,265,7,272,NO APLICA,NO APLICA,NO APLICA,106,26,7,7,3,10,84,3,3,8,-,-,-,-,-,-,-,Sin dato,Sin dato,Sin dato,Sin dato,1,14,272,272,719,44,['Sin dato'],1,D,17c3e9169eaa31915f8debc6c8a797741a7709fa4a256fb5f44ee6bd25a7a4c5,07/06/2021 06:45:00,07/06/2021 06:47:21,07/06/2021 06:48:20,CATD,Escáner,Acta PREP,1
'010155E0108','010155E01082',1,AGUASCALIENTES,2,Aguascalientes,155,1,E,8,Urbana,Diputados MR,512,244,7,251,NO APLICA,NO APLICA,NO APLICA,105,23,7,8,2,11,78,4,5,2,-,-,-,-,-,-,-,0,0,0,0,0,6,251,251,719,44,NA,1,D,8091ad641a2402b6df6ef6048117a649f54b27dc16b03efcff9b42a44417cbe1,07/06/2021 07:02:00,07/06/2021 07:05:20,07/06/2021 07:05:57,CATD,Escáner,Acta PREP,1
'010156B0100','010156B01002',1,AGUASCALIENTES,2,Aguascalientes,156,1,B,0,Urbana,Diputados MR,503,230,8,238,NO APLICA,NO APLICA,NO APLICA,93,24,3,1,6,17,70,8,3,3,-,-,-,-,-,-,-,0,0,0,0,0,0,238,228,697,44,NA,1,D,56ac92944d66c7011385ac04ef57257b629e6f1fece009b9785922240febd038,06/06/2021 19:54:54,06/06/2021 20:09:19,06/06/2021 20:10:09,CASILLA,Móvil,Acta PREP,1
'010156C0100','010156C01002',1,AGUASCALIENTES,2,Aguascalientes,156,1,C,0,Urbana,Diputados MR,501,232,5,238,NO APLICA,NO APLICA,NO APLICA,118,10,6,3,6,10,73,4,1,0,-,-,-,-,-,-,-,0,0,0,1,0,6,238,238,697,44,NA,1,D,42ebd2ab8a0b2b83769a05e5b2cc555295230ebe34a685e02a88d7b1d1fb77ed,06/06/2021 20:30:36,06/06/2021 20:37:57,06/06/2021 20:38:59,CASILLA,Móvil,Acta PREP,1
'010156C0200','010156C02002',1,AGUASCALIENTES,2,Aguascalientes,156,2,C,0,Urbana,Diputados MR,469,265,8,272,NO APLICA,NO APLICA,NO APLICA,133,16,5,5,2,16,65,6,4,7,-,-,-,-,-,-,-,0,0,0,0,0,13,272,272,697,44,NA,1,D,f93d7a7b03e3f3986ce3f9dcef81ae3962f17ab2ab4ef760652aac5255a4a78d,06/06/2021 22:17:00,06/06/2021 22:33:58,06/06/2021 22:34:54,CATD,Escáner,Acta PREP,3
'010156C0300','010156C03002',1,AGUASCALIENTES,2,Aguascalientes,156,3,C,0,Urbana,Diputados MR,494,243,8,Ilegible,NO APLICA,NO APLICA,NO APLICA,114,15,0,5,3,10,78,5,2,6,-,-,-,-,-,-,-,0,0,0,0,0,9,247,247,697,44,NA,1,D,87eefd6a41ff8328538946c9e84374ad7ecef7af56d41669cf8253bf105a4c40,06/06/2021 21:07:49,06/06/2021 21:33:04,06/06/2021 21:33:46,CASILLA,Móvil,Acta PREP,1
'010156C0400','010156C04002',1,AGUASCALIENTES,2,Aguascalientes,156,4,C,0,Urbana,Diputados MR,459,279,4,281,NO APLICA,NO APLICA,NO APLICA,130,18,5,4,3,18,84,4,3,2,-,-,-,-,-,-,-,0,0,0,0,0,11,282,282,697,44,NA,1,D,250e15c5c7e86d727d4ea6b94c6d575b4ff75bce00e5b831eeb42c4e909bda63,06/06/2021 20:46:14,06/06/2021 21:05:53,06/06/2021 21:08:26,CASILLA,Móvil,Acta PREP,1
'010156C0500','010156C05002',1,AGUASCALIENTES,2,Aguascalientes,156,5,C,0,Urbana,Diputados MR,497,237,9,241,NO APLICA,NO APLICA,NO APLICA,111,14,4,4,8,17,60,3,2,7,-,-,-,-,-,-,-,0,0,0,0,0,10,241,240,696,44,NA,1,D,8f604d71a10a58bdc2bc86c76e1ee86975fa9c51126c31d715c33b7a366b1e1e,06/06/2021 21:06:50,06/06/2021 21:22:15,06/06/2021 21:22:59,CASILLA,Móvil,Acta PREP,1
'010156C0600','010156C06002',1,AGUASCALIENTES,2,Aguascalientes,156,6,C,0,Urbana,Diputados MR,456,276,8,284,NO APLICA,NO APLICA,NO APLICA,142,9,5,7,12,12,68,8,2,8,-,-,-,-,-,-,-,Sin dato,1,Sin dato,Sin dato,3,7,284,284,696,44,['Sin dato'],1,D,1dbaf3b40784a77225a976ed52db9c9c4d377df93fb7e3727b609cc9eb31ccef,06/06/2021 21:05:10,06/06/2021 21:25:46,06/06/2021 21:26:35,CASILLA,Móvil,Acta PREP,1
'010156C0700','010156C07002',1,AGUASCALIENTES,2,Aguascalientes,156,7,C,0,Urbana,Diputados MR,472,264,5,270,NO APLICA,NO APLICA,NO APLICA,152,17,3,6,2,11,59,10,0,4,-,-,-,-,-,-,-,0,0,0,1,0,5,270,270,696,44,NA,1,D,bfa5a7e89c1885ccea93b912247ea9c1713cc738de2535183d1c689b9cc8dbfc,06/06/2021 20:34:32,06/06/2021 21:02:30,06/06/2021 21:03:06,CASILLA,Móvil,Acta PREP,1
'010156C0800','010156C08002',1,AGUASCALIENTES,2,Aguascalientes,156,8,C,0,Urbana,Diputados MR,466,267,7,274,NO APLICA,NO APLICA,NO APLICA,136,21,6,8,2,15,68,3,1,5,-,-,-,-,-,-,-,1,1,0,0,0,7,274,274,696,44,NA,1,D,4eff5e95ef699d76231618163b0bc53a193271ae1d60678c0157ac2e997c3b74,06/06/2021 20:40:59,06/06/2021 20:47:39,06/06/2021 20:48:22,CASILLA,Móvil,Acta PREP,1
'010156C0900','010156C09002',1,AGUASCALIENTES,2,Aguascalientes,156,9,C,0,Urbana,Diputados MR,462,278,4,278,NO APLICA,NO APLICA,NO APLICA,118,13,3,5,3,19,85,10,2,14,-,-,-,-,-,-,-,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,272,696,44,['Sin dato'],1,D,65d43f06e2efe67e17710b4c4ecbc5e89df37c2dfbd3e924553377fb096059a1,06/06/2021 20:19:27,06/06/2021 20:25:58,06/06/2021 20:26:32,CASILLA,Móvil,Acta PREP,1
'010156E0100','010156E01002',1,AGUASCALIENTES,2,Aguascalientes,156,1,E,0,Urbana,Diputados MR,Ilegible,Ilegible,3,Ilegible,NO APLICA,NO APLICA,NO APLICA,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,-,-,-,-,-,-,-,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,0,679,44,['Todos los campos ilegibles'],0,D,11bd9c32a3ad8c895a64a3668554037563351a51ffff288e9f241f7a7f824011,06/06/2021 23:55:00,07/06/2021 02:49:49,07/06/2021 02:50:59,CATD,Escáner,Acta PREP,3
'010156E0101','010156E01012',1,AGUASCALIENTES,2,Aguascalientes,156,1,E,1,Urbana,Diputados MR,342,377,3,381,NO APLICA,NO APLICA,NO APLICA,222,19,6,8,4,15,83,5,1,1,-,-,-,-,-,-,-,0,0,0,2,0,15,381,381,679,44,NA,1,D,4481198a05d0dbaac2367930c5f385c3b4c353b8b65e2a42f8909c0c1862d7a6,06/06/2021 22:32:33,06/06/2021 22:57:03,06/06/2021 22:57:36,CASILLA,Móvil,Acta PREP,1
'010156E0102','010156E01022',1,AGUASCALIENTES,2,Aguascalientes,156,1,E,2,Urbana,Diputados MR,303,416,4,420,NO APLICA,NO APLICA,NO APLICA,228,29,8,5,5,14,100,7,1,8,-,-,-,-,-,-,-,1,0,0,0,0,14,420,420,679,44,NA,1,D,65a6b20233849fe970e67cfbdc52756eca62ec4d35a24677a565dff61766ab5e,07/06/2021 03:38:00,07/06/2021 04:09:00,07/06/2021 04:09:34,CATD,Escáner,Acta PREP,1
'010156E0103','010156E01032',1,AGUASCALIENTES,2,Aguascalientes,156,1,E,3,Urbana,Diputados MR,309,412,2,414,NO APLICA,NO APLICA,NO APLICA,224,28,9,6,4,20,101,4,1,6,-,-,-,-,-,-,-,0,0,0,0,0,11,414,414,679,44,NA,1,D,327f884306bfe6860eeab7058a24b662308be966fe7186203a4a34f930f2bbda,06/06/2021 23:24:00,06/06/2021 23:30:23,06/06/2021 23:30:54,CATD,Escáner,Acta PREP,1
'010156E0104','010156E01042',1,AGUASCALIENTES,2,Aguascalientes,156,1,E,4,Urbana,Diputados MR,322,397,4,401,NO APLICA,NO APLICA,NO APLICA,211,31,7,8,7,13,100,8,3,5,-,-,-,-,-,-,-,0,0,0,0,0,8,401,401,679,44,NA,1,D,720e77311d85f06bfd7926e083726962892ff56e776662e0aa682ec4af63d890,06/06/2021 21:18:04,06/06/2021 22:22:45,06/06/2021 22:23:33,CASILLA,Móvil,Acta PREP,1
'010156E0105','010156E01052',1,AGUASCALIENTES,2,Aguascalientes,156,1,E,5,Urbana,Diputados MR,320,397,6,403,NO APLICA,NO APLICA,NO APLICA,211,29,9,7,4,21,95,6,6,3,-,-,-,-,-,-,-,0,0,0,0,0,12,403,403,679,44,NA,1,D,523daaa0269333a4ea8f2761a7f8a4ada1f97714eb130f2e0af461f78fc08dc6,06/06/2021 21:45:00,06/06/2021 21:53:42,06/06/2021 21:54:53,CATD,Escáner,Acta PREP,1
'010156E0106','010156E01062',1,AGUASCALIENTES,2,Aguascalientes,156,1,E,6,Urbana,Diputados MR,338,377,8,385,NO APLICA,NO APLICA,NO APLICA,238,34,7,7,2,12,67,4,2,4,-,-,-,-,-,-,-,0,0,0,0,0,8,385,385,679,44,NA,1,D,0359a0d1cfb4254cb1f2571f6020df505f29cd122bf3788331a6b1bbf8482a3d,06/06/2021 20:26:24,06/06/2021 20:38:16,06/06/2021 20:38:56,CASILLA,Móvil,Acta PREP,1
'010156E0107','010156E01072',1,AGUASCALIENTES,2,Aguascalientes,156,1,E,7,Urbana,Diputados MR,338,385,Sin dato,385,NO APLICA,NO APLICA,NO APLICA,226,26,6,8,2,16,86,2,2,2,-,-,-,-,-,-,-,0,0,0,1,0,8,385,385,679,44,NA,1,D,2c8246744f7bc242bcc6bb09e1bd3bc037386b787c97416fcd92e1f29dbbff29,06/06/2021 20:35:15,06/06/2021 20:44:50,06/06/2021 20:45:29,CASILLA,Móvil,Acta PREP,1
'010156E0108','010156E01082',1,AGUASCALIENTES,2,Aguascalientes,156,1,E,8,Urbana,Diputados MR,Sin acta,Sin acta,Sin acta,Sin acta,NO APLICA,NO APLICA,NO APLICA,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,-,-,-,-,-,-,-,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,0,678,44,Sin acta(3),0,D,-,-,-,-,CATD,Escáner,-,0
'010157B0100','010157B01002',1,AGUASCALIENTES,2,Aguascalientes,157,1,B,0,Urbana,Diputados MR,301,195,6,203,NO APLICA,NO APLICA,NO APLICA,87,16,3,5,5,8,60,7,0,3,-,-,-,-,-,-,-,0,0,1,0,0,8,203,203,457,44,NA,1,D,47fc31b31ebb11d411b302608b89f7d7f300ad506e9dc5055b8687f8797848b7,06/06/2021 20:10:38,06/06/2021 20:14:31,06/06/2021 20:15:09,CASILLA,Móvil,Acta PREP,1
'010157C0100','010157C01002',1,AGUASCALIENTES,2,Aguascalientes,157,1,C,0,Urbana,Diputados MR,320,175,7,177,NO APLICA,NO APLICA,NO APLICA,69,14,1,3,1,13,65,1,1,6,-,-,-,-,-,-,-,0,0,0,0,0,3,177,177,456,44,NA,1,D,58be698bbb9d91a7fba55d28d8a439d4149d513cc23e419b3f4c600cd778bbf4,06/06/2021 20:27:17,06/06/2021 20:33:56,06/06/2021 20:34:30,CASILLA,Móvil,Acta PREP,1
'010158B0100','010158B01002',1,AGUASCALIENTES,2,Aguascalientes,158,1,B,0,Urbana,Diputados MR,259,204,7,209,NO APLICA,NO APLICA,NO APLICA,126,16,2,4,2,7,41,3,1,4,-,-,-,-,-,-,-,0,0,0,0,0,3,209,209,424,44,NA,1,D,6d19d71d0316f38ec577166584bf1093a82bc821d05ecc626be0a9ba1b80d1ee,06/06/2021 21:30:16,06/06/2021 21:40:55,06/06/2021 21:41:27,CASILLA,Móvil,Acta PREP,1
'010159B0100','010159B01002',1,AGUASCALIENTES,2,Aguascalientes,159,1,B,0,Urbana,Diputados MR,292,383,6,388,NO APLICA,NO APLICA,NO APLICA,205,32,10,8,10,11,84,4,1,12,-,-,-,-,-,-,-,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,388,377,641,44,['Sin dato'],1,D,b07856075bd999d1f427d218bb40824439f3655cc7baafcbc4f2fe047850aa4c,06/06/2021 23:28:42,06/06/2021 23:31:06,06/06/2021 23:31:56,CASILLA,Móvil,Acta PREP,1
'010160B0100','010160B01002',1,AGUASCALIENTES,2,Aguascalientes,160,1,B,0,Urbana,Diputados MR,278,265,1,266,NO APLICA,NO APLICA,NO APLICA,141,18,7,4,3,9,61,6,3,3,-,-,-,-,-,-,-,0,0,0,1,1,9,266,266,500,44,NA,1,D,5b94b4ba6d768a9d2d047cda77e88076cc786540c5772b3a8d7394c1f337d850,06/06/2021 23:40:21,06/06/2021 23:52:12,06/06/2021 23:53:12,CASILLA,Móvil,Acta PREP,1
'010160C0100','010160C01002',1,AGUASCALIENTES,2,Aguascalientes,160,1,C,0,Urbana,Diputados MR,244,297,2,Sin dato,NO APLICA,NO APLICA,NO APLICA,148,20,1,5,5,14,84,1,6,5,-,-,-,-,-,-,-,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,10,299,299,499,44,['Sin dato'],1,D,2fba9f38edc9dd0c7062a364a80b647d90960fc060e221686ef8ae22d1b92e0f,06/06/2021 23:45:12,06/06/2021 23:58:37,06/06/2021 23:59:26,CASILLA,Móvil,Acta PREP,1
'010316B0100','010316B01002',1,AGUASCALIENTES,2,Aguascalientes,316,1,B,0,No Urbana,Diputados MR,427,316,1,317,NO APLICA,NO APLICA,NO APLICA,114,35,3,3,2,5,121,9,1,4,-,-,-,-,-,-,-,0,0,0,1,0,19,317,317,700,44,NA,1,D,656bc19c942e4015f476ff7fe6f42f3d84114754920b22d044878f6e08134c6d,06/06/2021 20:07:26,06/06/2021 20:12:22,06/06/2021 20:13:13,CASILLA,Móvil,Acta PREP,1
'010316C0100','010316C01002',1,AGUASCALIENTES,2,Aguascalientes,316,1,C,0,No Urbana,Diputados MR,432,304,8,312,NO APLICA,NO APLICA,NO APLICA,125,32,4,3,3,7,107,8,3,8,-,-,-,-,-,-,-,1,0,0,0,0,11,312,312,700,44,NA,1,D,d60b340ad3bcbf34875a5e22dc07169f708c834eb07a069d87f2b5ae39000635,06/06/2021 20:41:02,06/06/2021 21:26:16,06/06/2021 21:26:53,CASILLA,Móvil,Acta PREP,1
'010316C0200','010316C02002',1,AGUASCALIENTES,2,Aguascalientes,316,2,C,0,No Urbana,Diputados MR,425,318,Ilegible,319,NO APLICA,NO APLICA,NO APLICA,116,31,6,8,6,9,120,3,1,4,-,-,-,-,-,-,-,0,0,0,3,0,12,319,319,700,44,NA,1,D,f97ab86a7dc2921cd6ac706330d09d652d6e723fedf871cda0f736abdef7562f,06/06/2021 19:58:29,06/06/2021 20:02:47,06/06/2021 20:04:21,CASILLA,Móvil,Acta PREP,1
'010316C0300','010316C03002',1,AGUASCALIENTES,2,Aguascalientes,316,3,C,0,No Urbana,Diputados MR,402,338,2,340,NO APLICA,NO APLICA,NO APLICA,119,28,11,7,1,9,134,9,3,7,-,-,-,-,-,-,-,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,12,340,340,699,44,['Ilegible'],1,D,9ae4f0b75cc44fca526f3d84e6c5780f8e9b8454adc50b6161278ad1bf8c5778,06/06/2021 21:24:20,06/06/2021 22:25:33,06/06/2021 22:25:58,CASILLA,Móvil,Acta PREP,1
'010317B0100','010317B01002',1,AGUASCALIENTES,2,Aguascalientes,317,1,B,0,No Urbana,Diputados MR,354,352,2,326,NO APLICA,NO APLICA,NO APLICA,155,26,6,20,8,8,84,1,2,3,-,-,-,-,-,-,-,0,0,0,0,0,13,326,326,636,44,NA,1,D,7226499e16ba4318387babbc6582b507f2dd5477e234e67c1b4f2662b47fa062,07/06/2021 04:15:00,07/06/2021 07:08:57,07/06/2021 07:09:21,CATD,Escáner,Acta PREP,1
'010317C0100','010317C01002',1,AGUASCALIENTES,2,Aguascalientes,317,1,C,0,No Urbana,Diputados MR,382,299,0,299,NO APLICA,NO APLICA,NO APLICA,137,30,3,6,4,3,97,3,2,5,-,-,-,-,-,-,-,0,0,1,1,0,7,299,299,636,44,NA,1,D,80b93d32d2788ca1b9950d48b9b6b8732c98e6c606a2a2cb277f3727472cc9e1,07/06/2021 00:44:00,07/06/2021 01:24:33,07/06/2021 01:25:29,CATD,Escáner,Acta PREP,1
'010317C0200','010317C02002',1,AGUASCALIENTES,2,Aguascalientes,317,2,C,0,No Urbana,Diputados MR,394,285,1,286,NO APLICA,NO APLICA,NO APLICA,125,31,6,13,5,5,87,6,1,3,-,-,-,-,-,-,-,Sin dato,Sin dato,Sin dato,1,3,286,286,572,636,44,['Sin dato'],1,D,a1d9f6b8d243929b13f51f8f7bbaae29c6b67624f4405e5853aa9009cb372450,06/06/2021 21:02:18,06/06/2021 21:08:39,06/06/2021 21:09:29,CASILLA,Móvil,Acta PREP,1
'010317E0100','010317E01002',1,AGUASCALIENTES,2,Aguascalientes,317,1,E,0,No Urbana,Diputados MR,430,349,6,355,NO APLICA,NO APLICA,NO APLICA,132,35,2,8,4,7,148,2,4,5,-,-,-,-,-,-,-,0,0,1,0,0,7,355,355,741,44,NA,1,D,d78aa77d99e1fe2175460dd6b303b32340e221843f4a4276ae424934cee77c3f,07/06/2021 00:24:00,07/06/2021 00:29:06,07/06/2021 00:29:45,CATD,Escáner,Acta PREP,1
'010489B0100','010489B01002',1,AGUASCALIENTES,2,Aguascalientes,489,1,B,0,Urbana,Diputados MR,301,138,7,145,NO APLICA,NO APLICA,NO APLICA,61,13,7,3,1,5,42,5,0,4,-,-,-,-,-,-,-,0,0,0,0,0,4,145,145,402,44,NA,1,D,114e86a29afb1ab50c12b24982ebd0bf54b01307963ff5687cb3c4fb2ef29215,06/06/2021 21:11:53,06/06/2021 21:35:14,06/06/2021 21:35:31,CASILLA,Móvil,Acta PREP,1
'010489C0100','010489C01002',1,AGUASCALIENTES,2,Aguascalientes,489,1,C,0,Urbana,Diputados MR,306,136,7,140,NO APLICA,NO APLICA,NO APLICA,56,14,1,4,5,7,39,5,2,1,-,-,-,-,-,-,-,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,6,140,140,402,44,['Sin dato'],1,D,9f44ff1c1c84abdfc1362b07b5eedead655fc09b8e25989d24996a1a5e5e57ff,06/06/2021 21:16:33,06/06/2021 21:39:22,06/06/2021 21:40:46,CASILLA,Móvil,Acta PREP,1
'010490B0100','010490B01002',1,AGUASCALIENTES,2,Aguascalientes,490,1,B,0,Urbana,Diputados MR,477,272,7,287,NO APLICA,NO APLICA,NO APLICA,94,23,1,11,1,14,118,6,2,6,-,-,-,-,-,-,-,0,0,1,0,0,10,287,287,710,44,NA,1,D,eb795dc51a0bfe937956ff31358cbddd5030a064b269976607f0be02a086314b,06/06/2021 21:25:51,06/06/2021 22:14:46,06/06/2021 22:15:14,CASILLA,Móvil,Acta PREP,1
'010491B0100','010491B01002',1,AGUASCALIENTES,2,Aguascalientes,491,1,B,0,Urbana,Diputados MR,314,126,1,127,NO APLICA,NO APLICA,NO APLICA,39,15,4,2,2,12,40,2,0,0,-,-,-,-,-,-,-,44,0,0,0,0,11,127,171,397,44,NA,1,D,674c1d5ff654003cf10ac863928fd6a80622a0a3a80f9ae28d59743168d83655,06/06/2021 21:10:05,06/06/2021 21:22:44,06/06/2021 21:23:44,CASILLA,Móvil,Acta PREP,1
'010491C0100','010491C01002',1,AGUASCALIENTES,2,Aguascalientes,491,1,C,0,Urbana,Diputados MR,309,125,7,Sin dato,NO APLICA,NO APLICA,NO APLICA,49,14,0,3,2,7,40,9,0,2,-,-,-,-,-,-,-,0,0,0,0,1,5,132,132,397,44,NA,1,D,257cc2aa07cde76b90131a14cbe9917c2098d000c1d3a5eb1bd081c8a35fabe2,07/06/2021 10:17:00,07/06/2021 10:24:48,07/06/2021 10:25:18,CATD,Escáner,Acta PREP,1
'010492B0100','010492B01002',1,AGUASCALIENTES,2,Aguascalientes,492,1,B,0,Urbana,Diputados MR,381,117,3,119,NO APLICA,NO APLICA,NO APLICA,55,13,1,1,1,0,26,1,0,3,-,-,-,-,-,-,-,0,0,0,0,0,9,110,110,456,44,NA,1,D,67413b532d8decca992f45dfcdcf73f8a0b5c46c0bcbda4a132e7bb709fe2f20,06/06/2021 23:42:43,07/06/2021 00:04:39,07/06/2021 00:05:38,CASILLA,Móvil,Acta PREP,1
'010492C0100','010492C01002',1,AGUASCALIENTES,2,Aguascalientes,492,1,C,0,Urbana,Diputados MR,344,138,8,146,NO APLICA,NO APLICA,NO APLICA,59,17,3,3,2,1,43,8,1,3,-,-,-,-,-,-,-,0,0,0,0,0,6,146,146,455,44,NA,1,D,85df77f6f0a9fd9730ae8a2d231f008ceca7a59bfc4022eacd873b1242fd9f21,06/06/2021 23:30:03,06/06/2021 23:46:08,06/06/2021 23:48:36,CASILLA,Móvil,Acta PREP,1
'010493B0100','010493B01002',1,AGUASCALIENTES,2,Aguascalientes,493,1,B,0,Urbana,Diputados MR,538,238,12,251,NO APLICA,NO APLICA,NO APLICA,107,29,8,6,8,11,61,6,1,3,-,-,-,-,-,-,-,0,0,0,1,0,10,251,251,744,44,NA,1,D,399ade295822dcdc2d5e9ea43a443a305b31e63b8e9b05f5660f16494080c7a2,07/06/2021 01:06:00,07/06/2021 01:25:30,07/06/2021 01:26:09,CATD,Escáner,Acta PREP,1
'010493C0100','010493C01002',1,AGUASCALIENTES,2,Aguascalientes,493,1,C,0,Urbana,Diputados MR,528,257,4,Sin dato,NO APLICA,NO APLICA,NO APLICA,81,45,5,21,3,14,55,4,1,8,-,-,-,-,-,-,-,Sin dato,Sin dato,Sin dato,2,Sin dato,Sin dato,Sin dato,239,743,44,['Sin dato'],1,D,98f806835895a9af51934cff1b5691933f846d24b4a32b96da11e5e2590c1d02,06/06/2021 23:12:16,06/06/2021 23:37:53,06/06/2021 23:38:20,CASILLA,Móvil,Acta PREP,1
'010494B0100','010494B01002',1,AGUASCALIENTES,2,Aguascalientes,494,1,B,0,Urbana,Diputados MR,Sin acta,Sin acta,Sin acta,Sin acta,NO APLICA,NO APLICA,NO APLICA,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,-,-,-,-,-,-,-,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,0,454,44,Sin acta(3),0,D,-,-,-,-,CATD,Escáner,-,0
'010494C0100','010494C01002',1,AGUASCALIENTES,2,Aguascalientes,494,1,C,0,Urbana,Diputados MR,Sin acta,Sin acta,Sin acta,Sin acta,NO APLICA,NO APLICA,NO APLICA,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,-,-,-,-,-,-,-,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,0,454,44,Sin acta(3),0,D,-,-,-,-,CATD,Escáner,-,0
'010495B0100','010495B01002',1,AGUASCALIENTES,2,Aguascalientes,495,1,B,0,Urbana,Diputados MR,429,205,8,212,NO APLICA,NO APLICA,NO APLICA,88,16,7,6,3,6,61,8,2,6,-,-,-,-,-,-,-,0,0,0,0,1,8,212,212,597,44,NA,1,D,a53d6948b17a47dca2dbbc4a559a05faa74d182067861f03a18a238cdbdbdfee,07/06/2021 01:41:00,07/06/2021 01:48:03,07/06/2021 01:48:31,CATD,Escáner,Acta PREP,1
'010495C0100','010495C01002',1,AGUASCALIENTES,2,Aguascalientes,495,1,C,0,Urbana,Diputados MR,442,195,5,198,NO APLICA,NO APLICA,NO APLICA,86,14,5,2,3,7,68,3,1,3,-,-,-,-,-,-,-,0,0,0,0,0,6,198,198,596,44,NA,1,D,77dfad0196d0a855b79ee26050b73b707c37596faa019e6997b4b866d6367408,06/06/2021 23:04:00,06/06/2021 23:21:44,06/06/2021 23:22:14,CATD,Escáner,Acta PREP,1
