fecha,hora_utc,clase_de_vuelo_todos_los_vuelos,clasificacion_vuelo,tipo_de_movimiento,aeropuerto,origen_destino,aerolinea_nombre,aeronave,pasajeros,calidad_dato
08/08/2021,10:03:00,Regular,Domestico,Despegue,AER,BAR,JETSMART AIRLINES S.A.,AIB-A320-232,69,DEFINITIVO
09/11/2021,15:46:00,1R,Domestico,Aterrizaje,AER,UIS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
31/03/2021,01:31:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,CE-152-A,0,DEFINITIVO
16/06/2021,13:33:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,MDP,0,CE-152,0,DEFINITIVO
01/02/2021,16:52:00,Regular,Domestico,Despegue,BAR,ROS,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,62,DEFINITIVO
22/01/2021,13:46:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,DOZ,DOZ,0,0,0,DEFINITIVO
16/05/2021,16:54:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MRD,0,CE-150-L,0,DEFINITIVO
14/06/2021,15:59:00,Regular,Domestico,Despegue,USU,GAL,L.A.D.E.,0,7,DEFINITIVO
02/12/2021,03:12:00,Regular,Domestico,Aterrizaje,AER,POS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,66,DEFINITIVO
19/12/2021,20:42:00,Regular,Domestico,Despegue,BAR,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8SH,87,DEFINITIVO
11/06/2021,11:49:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
07/04/2021,15:27:00,Regular,Domestico,Despegue,AER,SAL,AEROLINEAS ARGENTINAS SA,BO-B737-8MB,71,DEFINITIVO
12/08/2021,01:49:00,Regular,Domestico,Aterrizaje,AER,SAL,AEROLINEAS ARGENTINAS SA,BO-737-8,78,DEFINITIVO
27/06/2021,19:09:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,RO-R-44RAVEN-II,0,DEFINITIVO
27/04/2021,20:15:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,CBA,0,LJ-31-A,0,DEFINITIVO
14/09/2021,17:36:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,SIS,FDO,AEROVIDA S.A.,BE-B-200,1,DEFINITIVO
12/01/2021,13:14:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,LAR,0,BE-B-300,2,DEFINITIVO
29/07/2021,21:10:00,Regular,Domestico,Aterrizaje,AER,USU,AEROLINEAS ARGENTINAS SA,BO-737-8BK,87,DEFINITIVO
08/01/2021,21:38:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
07/06/2021,17:07:00,Regular,Domestico,Aterrizaje,AER,BAR,JETSMART AIRLINES S.A.,AIB-A320-232,32,DEFINITIVO
27/08/2021,18:45:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MRD,0,CE-150-M,0,DEFINITIVO
27/02/2021,14:58:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,POS,POS,0,VA-RV-9A,0,DEFINITIVO
21/06/2021,15:53:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,POS,DIA,0,0,0,DEFINITIVO
04/09/2021,14:50:00,Vuelo Escuela,Domestico,Aterrizaje,SDE,SDE,0,CE-182-A,0,DEFINITIVO
20/12/2021,15:04:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,ROS,0,TXA-B200GT,2,DEFINITIVO
17/09/2021,10:45:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,VDL,RUFU,PAA-PA-A-28-180,0,DEFINITIVO
29/08/2021,14:35:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-G,0,DEFINITIVO
10/07/2021,12:08:00,Vuelo Oficial Nacional,Domestico,Despegue,SDE,SDE,0,0,0,DEFINITIVO
14/09/2021,14:12:00,Regular,Domestico,Aterrizaje,AER,CBA,AEROLINEAS ARGENTINAS SA,BO-B737-800,73,DEFINITIVO
17/10/2021,23:31:00,Regular,Domestico,Aterrizaje,IGU,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,33,DEFINITIVO
07/10/2021,12:01:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
30/06/2021,11:53:00,Regular,Domestico,Aterrizaje,CBA,AER,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,91,DEFINITIVO
24/07/2021,14:40:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
11/01/2021,10:58:00,Vuelo Escuela,Domestico,Despegue,SRA,SRA,0,TEA-P2002 SIERRA,0,DEFINITIVO
11/11/2021,14:35:00,3E,Domestico,Aterrizaje,MOR,MOR,0,CE-150-G,0,DEFINITIVO
24/11/2021,17:52:00,1R,Domestico,Aterrizaje,DOZ,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,46,DEFINITIVO
11/07/2021,20:31:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/10/2021,21:55:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-L,0,DEFINITIVO
07/10/2021,23:13:00,Regular,Domestico,Aterrizaje,AER,BAR,AEROLINEAS ARGENTINAS SA,BO-737-800,77,DEFINITIVO
23/11/2021,16:49:00,1R,Domestico,Despegue,BAR,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8BK,85,DEFINITIVO
15/10/2021,11:05:00,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,FDO,SULS,0,CIR-SR 22T,0,DEFINITIVO
23/12/2021,20:56:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-J,0,DEFINITIVO
03/08/2021,18:25:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,POS,CRR,0,CE-525,1,DEFINITIVO
23/07/2021,16:58:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
29/01/2021,15:03:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
01/10/2021,18:26:00,Vuelo Oficial Nacional,Domestico,Despegue,FDO,FDO,0,0,0,DEFINITIVO
06/11/2021,14:32:00,1R,Internacional,Aterrizaje,EZE,SBGR,SWISS InternacionalNATIONAL AIR LINES LTD.,0,103,DEFINITIVO
10/03/2021,15:11:00,Regular,Domestico,Despegue,EZE,JUJ,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-800,81,DEFINITIVO
26/10/2021,22:54:00,Regular,Domestico,Despegue,TUC,AER,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,93,DEFINITIVO
18/12/2021,12:06:00,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,FDO,SUAA,0,BE-B-200,0,DEFINITIVO
04/03/2021,10:01:00,Vuelo Oficial Nacional,Domestico,Despegue,DOZ,VNO,0,0,0,DEFINITIVO
18/08/2021,19:13:00,Regular,Domestico,Aterrizaje,USU,EZE,AEROLINEAS ARGENTINAS SA,AIB-A330-202,92,DEFINITIVO
14/08/2021,18:17:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,DIA,LEN,0,PA-PA-28-140,1,DEFINITIVO
17/12/2021,13:21:00,No Regular,Domestico,Aterrizaje,NEU,CHP,0,HAW-800-XP,2,DEFINITIVO
10/09/2021,23:48:00,Vuelo Escuela,Domestico,Aterrizaje,NEU,NEU,0,CE-150-L,0,DEFINITIVO
08/05/2021,14:39:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P92 EAGLET G5,0,DEFINITIVO
15/09/2021,09:11:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,AER,0,CE-550,0,DEFINITIVO
11/06/2021,15:23:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,CWO S.A. - SUN FLIGHT,CE-150-G,0,DEFINITIVO
06/11/2021,00:21:00,1R,Domestico,Despegue,CBA,AER,JETSMART AIRLINES S.A.,AIB-A320-232,83,DEFINITIVO
04/01/2021,15:09:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
10/09/2021,20:24:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,TRC,UIS,0,CE-550,0,DEFINITIVO
22/11/2021,14:02:00,4N,Internacional,Despegue,FDO,2870,0,CIR-SR-22,0,DEFINITIVO
10/12/2021,20:29:00,Regular,Domestico,Aterrizaje,AER,SRA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,47,DEFINITIVO
28/04/2021,14:33:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
13/08/2021,00:25:00,Regular,Domestico,Aterrizaje,AER,ECA,AEROLINEAS ARGENTINAS SA,BO-737-8,65,DEFINITIVO
07/10/2021,14:44:00,No Regular,Internacional,Despegue,AER,SULS,"JUST FLIGHT  ""ROYAL CLASS""",CE-525,5,DEFINITIVO
23/01/2021,13:38:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-J,0,DEFINITIVO
16/12/2021,05:08:00,Regular,Domestico,Despegue,CRV,AER,AEROLINEAS ARGENTINAS SA,BO-737-8SH,76,DEFINITIVO
04/06/2021,20:01:00,No Regular,Domestico,Aterrizaje,SRA,CRV,FLYING AMERICA SA,FA-SA-227-AC,1,DEFINITIVO
10/04/2021,21:48:00,Vuelo Escuela,Domestico,Despegue,SRA,SRA,0,TEA-P2002 SIERRA,0,DEFINITIVO
20/07/2021,13:04:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-L,0,DEFINITIVO
03/12/2021,18:06:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,SVO,AER,BAIRES FLY SA,LJ-35,1,DEFINITIVO
04/02/2021,20:25:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,POS,POS,0,ARH-AS350B3,1,DEFINITIVO
06/12/2021,20:04:00,Regular,Domestico,Despegue,JUJ,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,44,DEFINITIVO
28/11/2021,01:34:00,1R,Domestico,Despegue,AER,CRV,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,50,DEFINITIVO
17/09/2021,17:16:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,CE-152,0,DEFINITIVO
16/08/2021,14:57:00,Regular,Domestico,Despegue,TUC,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-8BK,84,DEFINITIVO
16/05/2021,15:50:00,Regular,Domestico,Aterrizaje,AER,SAL,AEROLINEAS ARGENTINAS SA,BO-737-800,82,DEFINITIVO
15/07/2021,12:39:00,Regular,Domestico,Aterrizaje,BAR,AER,AEROLINEAS ARGENTINAS SA,BO-737-8BK,86,DEFINITIVO
08/04/2021,22:27:00,Vuelo de Adiestramiento,Domestico,Aterrizaje,NEU,NEU,0,CE-150-L,0,DEFINITIVO
27/12/2021,18:26:00,Regular,Internacional,Despegue,EZE,SLVR,BOLIVIANA DE AVIACION,0,132,DEFINITIVO
29/03/2021,11:35:00,Regular,Domestico,Despegue,AER,CBA,AEROLINEAS ARGENTINAS SA,BO-737-8BK,78,DEFINITIVO
24/01/2021,19:13:00,Regular,Internacional,Despegue,EZE,SLVR,BOLIVIANA DE AVIACION,0,160,DEFINITIVO
10/11/2021,14:25:00,1R,Domestico,Aterrizaje,ECA,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8BK,61,DEFINITIVO
27/12/2021,11:50:00,Vuelo Escuela,Domestico,Despegue,MOR,FDO,0,PAA-PA-A-38-112,0,DEFINITIVO
22/10/2021,17:54:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
26/02/2021,19:42:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,SDE,SDE,0,GR-AA5A-CHEETAH,0,DEFINITIVO
06/07/2021,15:30:00,Regular,Internacional,Despegue,EZE,SPJC,LAN PERU,0,0,DEFINITIVO
19/01/2021,13:36:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
07/12/2021,16:57:00,Regular,Domestico,Despegue,NEU,DOZ,L.A.D.E.,0,0,DEFINITIVO
27/01/2021,20:49:00,Regular,Domestico,Despegue,DOZ,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,49,DEFINITIVO
23/09/2021,12:31:00,Vuelo Escuela,Domestico,Despegue,CRR,CRR,0,CE-150-G,0,DEFINITIVO
19/06/2021,11:46:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,GEZ,0,TXA-95-B55,0,DEFINITIVO
08/04/2021,20:27:00,Regular,Domestico,Aterrizaje,ECA,AER,AEROLINEAS ARGENTINAS SA,BO-737-8BK,71,DEFINITIVO
17/03/2021,11:00:00,Regular,Internacional,Despegue,EZE,SKBO,AVIANCA AEROVIAS NACIONALES COLOMBIA,0,98,DEFINITIVO
06/07/2021,18:37:00,No Regular,Domestico,Aterrizaje,FDO,GNR,0,HAB-C-90-A,0,DEFINITIVO
27/02/2021,14:30:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
24/01/2021,14:45:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,MO-M-20-C,0,DEFINITIVO
21/06/2021,19:05:00,Regular,Domestico,Aterrizaje,AER,SAL,AEROLINEAS ARGENTINAS SA,BO-B737-800,82,DEFINITIVO
24/08/2021,23:42:00,Vuelo Escuela,Domestico,Despegue,PAL,PAL,0,CE-152-II,0,DEFINITIVO
20/12/2021,11:18:00,Regular,Domestico,Despegue,AER,ECA,AEROLINEAS ARGENTINAS SA,BO-B737-8SH,77,DEFINITIVO
07/09/2021,23:50:00,Regular,Domestico,Aterrizaje,ROS,BAR,AEROLINEAS ARGENTINAS SA,BO-B-737-700,68,DEFINITIVO
13/04/2021,11:27:00,Vuelo Oficial Nacional,Domestico,Despegue,RYD,RYD,0,0,0,DEFINITIVO
16/10/2021,14:02:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,ZUL,0,TXA-G58,0,DEFINITIVO
06/05/2021,11:03:00,Regular,Domestico,Aterrizaje,CRR,AER,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,35,DEFINITIVO
05/07/2021,10:25:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,PAL,TRC,FUERZA AEREA ARGENTINA (FAA),0,0,DEFINITIVO
19/01/2021,19:27:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
03/04/2021,14:31:00,Vuelo Escuela,Domestico,Aterrizaje,NEU,NEU,0,CE-150-G,0,DEFINITIVO
11/12/2021,16:27:00,Vuelo Escuela,Domestico,Aterrizaje,CRR,CQZ,0,CE-150-L,0,DEFINITIVO
08/08/2021,11:45:00,No Regular,Internacional,Aterrizaje,AER,SUMU,BAIRES FLY SA,LJ-60,0,DEFINITIVO
03/05/2021,16:31:00,Regular,Domestico,Despegue,SIS,AER,AEROLINEAS ARGENTINAS SA,BO-B-737-700,43,DEFINITIVO
12/07/2021,17:41:00,Vuelo Escuela,Domestico,Despegue,DRY,DRY,0,CE-150,0,DEFINITIVO
08/04/2021,20:10:00,Regular,Domestico,Aterrizaje,SAL,AER,AEROLINEAS ARGENTINAS SA,BO-B737-800,71,DEFINITIVO
31/10/2021,13:20:00,Regular,Domestico,Despegue,NEU,AER,JETSMART AIRLINES S.A.,AIB-A320-232,86,DEFINITIVO
15/12/2021,18:00:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
02/05/2021,08:04:00,Regular,Domestico,Despegue,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-737-800,14,DEFINITIVO
10/10/2021,18:15:00,Regular,Domestico,Aterrizaje,AER,DOZ,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,48,DEFINITIVO
26/07/2021,11:34:00,Regular,Domestico,Aterrizaje,DOZ,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8MB,81,DEFINITIVO
06/08/2021,20:48:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,CE-152,0,DEFINITIVO
22/12/2021,21:15:00,Regular,Domestico,Despegue,AER,DRY,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,62,DEFINITIVO
18/10/2021,11:09:00,Regular,Domestico,Aterrizaje,NEU,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8LP,86,DEFINITIVO
10/06/2021,12:07:00,Vuelo Oficial Nacional,Domestico,Despegue,RYD,BCA,0,0,0,DEFINITIVO
23/11/2021,22:01:00,1R,Domestico,Aterrizaje,ECA,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8SH,63,DEFINITIVO
09/11/2021,13:15:00,4N,Domestico,Aterrizaje,ESQ,TRE,0,BE-C-90-A,0,DEFINITIVO
16/01/2021,16:32:00,Regular,Domestico,Despegue,BAR,EZE,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,88,DEFINITIVO
22/09/2021,01:05:00,Regular,Domestico,Aterrizaje,AER,OSA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,36,DEFINITIVO
15/01/2021,21:42:00,Vuelo Oficial Nacional,Domestico,Despegue,DOZ,SRA,0,PA-PA-31-T,0,DEFINITIVO
02/02/2021,19:17:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-K,0,DEFINITIVO
14/12/2021,10:42:00,Regular,Domestico,Aterrizaje,MDP,AER,AEROLINEAS ARGENTINAS SA,BO-B737-800,67,DEFINITIVO
03/12/2021,21:42:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,BE-95-B55,0,DEFINITIVO
20/01/2021,10:21:00,Regular,Domestico,Aterrizaje,JUJ,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,42,DEFINITIVO
05/09/2021,16:47:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-152,0,DEFINITIVO
04/06/2021,16:35:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,ROS,EZE,0,CE-525,0,DEFINITIVO
04/08/2021,00:00:00,No Regular,Domestico,Aterrizaje,FDO,CRV,AERORUTAS S.A. DE TRANSP. AER.,LJ-31-A,0,DEFINITIVO
30/08/2021,15:52:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,PER,0,TEA-P2002 SIERRA MKII,0,DEFINITIVO
07/07/2021,15:41:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,SDE,TUC,0,0,0,DEFINITIVO
04/04/2021,11:34:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,SCA,0,LJ-60,0,DEFINITIVO
22/03/2021,14:24:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-152-II,0,DEFINITIVO
27/11/2021,03:30:00,1R,Domestico,Aterrizaje,GRA,AER,AEROLINEAS ARGENTINAS SA,BO-737-8BK,75,DEFINITIVO
22/03/2021,23:08:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,POS,POS,0,CE-T-210-N,1,DEFINITIVO
11/03/2021,14:35:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,RTA,RTA,0,0,0,DEFINITIVO
21/07/2021,22:08:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,PAR,0,CE-C-501,0,DEFINITIVO
12/08/2021,19:43:00,No Regular,Domestico,Despegue,NEU,AER,AMERICAN JET S.A.,FA-SA-227-DC,5,DEFINITIVO
06/04/2021,11:18:00,No Regular,Domestico,Despegue,FDO,CTS,0,BEL-429,0,DEFINITIVO
15/09/2021,17:53:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-152-II,0,DEFINITIVO
11/12/2021,11:23:00,Regular,Domestico,Aterrizaje,TUC,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,41,DEFINITIVO
28/10/2021,14:57:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-AA-150-L,0,DEFINITIVO
05/01/2021,12:02:00,Regular,Domestico,Aterrizaje,USU,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-800,74,DEFINITIVO
23/12/2021,18:20:00,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,CRR,SULS,0,CE-510,2,DEFINITIVO
13/12/2021,20:24:00,Regular,Domestico,Despegue,AER,CBA,AEROLINEAS ARGENTINAS SA,BO-B737-800,88,DEFINITIVO
25/08/2021,20:48:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,PAA-PA-A-38-112,0,DEFINITIVO
01/08/2021,16:56:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P92 ECHO MKII,0,DEFINITIVO
22/09/2021,19:24:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,PA-PA-39,0,DEFINITIVO
25/12/2021,05:04:00,Regular,Internacional,Despegue,EZE,SKBO,AVIANCA AEROVIAS NACIONALES COLOMBIA,0,149,DEFINITIVO
20/11/2021,11:20:00,1R,Domestico,Aterrizaje,TUC,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,32,DEFINITIVO
07/10/2021,19:33:00,Regular,Domestico,Aterrizaje,USU,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8,86,DEFINITIVO
27/08/2021,14:45:00,Vuelo Oficial Nacional,Domestico,Despegue,RYD,RYD,0,0,0,DEFINITIVO
02/07/2021,15:12:00,Regular,Domestico,Aterrizaje,SIS,AER,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,49,DEFINITIVO
04/10/2021,23:40:00,Regular,Domestico,Aterrizaje,CRV,AER,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,64,DEFINITIVO
09/12/2021,17:05:00,Regular,Domestico,Aterrizaje,AER,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,0,DEFINITIVO
18/06/2021,17:21:00,No Regular,Domestico,Despegue,JUA,BAR,0,CE-550,4,DEFINITIVO
26/09/2021,13:04:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P2006T,0,DEFINITIVO
02/10/2021,14:39:00,Regular,Domestico,Despegue,AER,POS,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,57,DEFINITIVO
06/08/2021,16:18:00,Regular,Domestico,Aterrizaje,AER,TUC,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,44,DEFINITIVO
06/12/2021,12:05:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,LAR,AER,0,BE-B-300,3,DEFINITIVO
19/10/2021,20:41:00,No Regular,Internacional,Aterrizaje,AER,KHPN,SERV AEREOS SUDAMERICANOS S.A.,0,20,DEFINITIVO
31/03/2021,15:15:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,DOZ,CRR,0,CE-510,0,DEFINITIVO
16/07/2021,11:53:00,No Regular,Internacional,Despegue,FDO,SPHI,0,HAB-HAWKER-900XP,3,DEFINITIVO
15/01/2021,17:02:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
22/09/2021,08:56:00,Regular,Domestico,Despegue,AER,BAR,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-800,92,DEFINITIVO
30/10/2021,16:40:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,SAL,0,CE-501,0,DEFINITIVO
25/05/2021,14:07:00,Regular,Domestico,Aterrizaje,BAR,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,7,DEFINITIVO
20/11/2021,22:37:00,4N,Domestico,Aterrizaje,FDO,ATE,0,TEA-P2002 SIERRA,0,DEFINITIVO
19/11/2021,14:43:00,3E,Domestico,Aterrizaje,MOR,MOR,0,CE-150-L,0,DEFINITIVO
23/02/2021,20:32:00,Regular,Domestico,Despegue,CBA,BAR,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,35,DEFINITIVO
01/04/2021,16:35:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,CIR-SR-22,0,DEFINITIVO
29/08/2021,13:29:00,Vuelo Escuela,Domestico,Aterrizaje,GAL,RGR,0,PA-PA-28-140,0,DEFINITIVO
05/01/2021,16:29:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CHP,HRM,0,RO-R-44RAVEN-I,1,DEFINITIVO
06/10/2021,19:27:00,Vuelo Escuela,Domestico,Despegue,CRR,CRR,0,CE-150-M,0,DEFINITIVO
02/02/2021,11:00:00,Regular,Domestico,Aterrizaje,SAL,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-8BK,78,DEFINITIVO
31/12/2021,19:29:00,Regular,Internacional,Aterrizaje,DOZ,SCEL,SKY AIRLINE S.A.,0,173,DEFINITIVO
27/07/2021,13:15:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,DIA,0,CE-152,0,DEFINITIVO
21/09/2021,18:30:00,Regular,Domestico,Aterrizaje,AER,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,40,DEFINITIVO
28/09/2021,22:53:00,Regular,Domestico,Aterrizaje,SAL,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8SH,85,DEFINITIVO
21/10/2021,16:47:00,Regular,Domestico,Aterrizaje,CBA,BAR,JETSMART AIRLINES S.A.,AIB-A320-232,70,DEFINITIVO
13/08/2021,14:40:00,Regular,Domestico,Despegue,AER,BAR,AEROLINEAS ARGENTINAS SA,BO-737-8,78,DEFINITIVO
11/01/2021,20:17:00,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,SDE,2792,0,BE-90-A,1,DEFINITIVO
28/10/2021,17:37:00,Regular,Domestico,Aterrizaje,EZE,BAR,AEROLINEAS ARGENTINAS SA,AIB-A330-202,107,DEFINITIVO
16/08/2021,15:18:00,Vuelo Escuela,Domestico,Despegue,MOR,MUS,0,CE-152-II,0,DEFINITIVO
01/09/2021,15:30:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,SVO,0,RW-690-A,0,DEFINITIVO
01/07/2021,21:55:00,Regular,Domestico,Despegue,TUC,AER,JETSMART AIRLINES S.A.,AIB-A320-232,34,DEFINITIVO
15/09/2021,14:57:00,Vuelo Oficial Nacional,Domestico,Despegue,PAR,SIS,0,0,0,DEFINITIVO
20/05/2021,18:16:00,Regular,Domestico,Despegue,DOZ,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,40,DEFINITIVO
16/08/2021,15:22:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CRV,GAL,0,LJ-31-A,0,DEFINITIVO
22/12/2021,17:15:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-H,0,DEFINITIVO
20/12/2021,10:50:00,Regular,Domestico,Aterrizaje,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8,67,DEFINITIVO
19/09/2021,19:21:00,Vuelo Escuela,Domestico,Despegue,GAL,RGR,0,PAA-PA-A-28-181,0,DEFINITIVO
