fecha,hora_utc,clase_de_vuelo_todos_los_vuelos,clasificacion_vuelo,tipo_de_movimiento,aeropuerto,origen_destino,aerolinea_nombre,aeronave,pasajeros,calidad_dato
02/01/2021,14:07:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P2002-JF,0,DEFINITIVO
02/01/2021,14:08:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,14:10:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-K,0,DEFINITIVO
02/01/2021,14:10:00,Vuelo Escuela,Domestico,Aterrizaje,POS,POS,0,CE-152,0,DEFINITIVO
02/01/2021,14:10:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,CHY,CWO S.A. - SUN FLIGHT,CE-150-G,0,DEFINITIVO
02/01/2021,14:11:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,DIL,0,BE-E-90,0,DEFINITIVO
02/01/2021,14:13:00,Regular,Domestico,Aterrizaje,ROS,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,18,DEFINITIVO
02/01/2021,14:14:00,Regular,Domestico,Despegue,MDP,ROS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,6,DEFINITIVO
02/01/2021,14:15:00,Regular,Internacional,Aterrizaje,EZE,LEBL,IBERIA - LINEAS AÉREAS DE ESPAÑA,0,216,DEFINITIVO
02/01/2021,14:17:00,No Regular,Domestico,Aterrizaje,MDP,MOR,0,PA-PA-32R-301T,2,DEFINITIVO
02/01/2021,14:18:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-L,0,DEFINITIVO
02/01/2021,14:18:00,Regular,Internacional,Despegue,EZE,SKBO,AEROLINEAS ARGENTINAS SA,AIB-A330-202,208,DEFINITIVO
02/01/2021,14:19:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
02/01/2021,14:20:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,CHP,CHP,0,CC-LY,0,DEFINITIVO
02/01/2021,14:20:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,LIN,0,PAA-PA-A-28-R201,0,DEFINITIVO
02/01/2021,14:20:00,Regular,Domestico,Despegue,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8HX,70,DEFINITIVO
02/01/2021,14:21:00,Regular,Domestico,Despegue,EZE,BAR,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,95,DEFINITIVO
02/01/2021,14:23:00,Vuelo Escuela,Domestico,Aterrizaje,SRA,SRA,0,TEA-P2002 SIERRA,0,DEFINITIVO
02/01/2021,14:24:00,Vuelo Oficial Nacional,Domestico,Despegue,BCA,BCA,0,0,0,DEFINITIVO
02/01/2021,14:25:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,14:26:00,Trabajo Aéreo,Domestico,Despegue,CHP,LCP,0,AIR-AT-802A,0,DEFINITIVO
02/01/2021,14:26:00,Regular,Domestico,Despegue,EZE,USU,AEROLINEAS ARGENTINAS SA,AIB-A330-203,104,DEFINITIVO
02/01/2021,14:28:00,Regular,Domestico,Aterrizaje,CBA,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,35,DEFINITIVO
02/01/2021,14:28:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,DOZ,DOZ,0,PA-PA-31-T,0,DEFINITIVO
02/01/2021,14:30:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,14:31:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,PA-PA-46R-350T,0,DEFINITIVO
02/01/2021,14:34:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,CHP,CHP,0,AB-115-AB,0,DEFINITIVO
02/01/2021,14:34:00,Vuelo Privado con Matrícula Extranjera,Internacional,Despegue,ROS,SBFL,METALNOR SA (CHILE),0,0,DEFINITIVO
02/01/2021,14:36:00,Regular,Internacional,Despegue,EZE,SBGR,TAM - TRANSPORTES AEREOS MERIDIONAIS S/A,0,96,DEFINITIVO
02/01/2021,14:37:00,Regular,Domestico,Aterrizaje,ECA,EZE,AEROLINEAS ARGENTINAS SA,BO-737-800,65,DEFINITIVO
02/01/2021,14:38:00,Regular,Domestico,Aterrizaje,IGU,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,34,DEFINITIVO
02/01/2021,14:40:00,Regular,Domestico,Aterrizaje,EZE,DOZ,AEROLINEAS ARGENTINAS SA,BO-B737-81D,45,DEFINITIVO
02/01/2021,14:43:00,Regular,Internacional,Aterrizaje,EZE,SCEL,AEROLINEAS ARGENTINAS SA,BO-737-8SH,65,DEFINITIVO
02/01/2021,14:43:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,SDL,0,TEA-P92 EAGLET G5,0,DEFINITIVO
02/01/2021,14:45:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P2002-JF,0,DEFINITIVO
02/01/2021,14:46:00,No Regular,Domestico,Despegue,DOZ,CRV,FLYING AMERICA SA,FA-SA-227-AC,4,DEFINITIVO
02/01/2021,14:46:00,No Regular,Domestico,Despegue,GRA,USU,PRIVATE AVIATION CONSULTING S.A.,0,0,DEFINITIVO
02/01/2021,14:47:00,Regular,Domestico,Despegue,EZE,SRA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,44,DEFINITIVO
02/01/2021,14:48:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,BCA,GES,0,CIR-SR-22,0,DEFINITIVO
02/01/2021,14:53:00,No Regular,Domestico,Aterrizaje,BCA,FDO,FLYING AMERICA SA,FA-SA-227-AC,0,DEFINITIVO
02/01/2021,14:55:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,MOR,MOR,0,CE-P-210-N,0,DEFINITIVO
02/01/2021,14:56:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,14:56:00,Vuelo Escuela,Domestico,Despegue,MOR,MDP,0,PA-PA-28R-200,0,DEFINITIVO
02/01/2021,14:58:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,CRR,OBE,0,PA-PA-32-260,1,DEFINITIVO
02/01/2021,15:03:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-L,0,DEFINITIVO
02/01/2021,15:04:00,Regular,Domestico,Aterrizaje,TRE,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,41,DEFINITIVO
02/01/2021,15:05:00,Vuelo Oficial Nacional,Internacional,Aterrizaje,CRR,2324,0,EUR-EC-135T2,3,DEFINITIVO
02/01/2021,15:06:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
02/01/2021,15:07:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
02/01/2021,15:08:00,Regular,Internacional,Despegue,EZE,SCEL,LAN AIRLINES S.A.,0,121,DEFINITIVO
02/01/2021,15:09:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,NEU,PTA,0,CE-500,2,DEFINITIVO
02/01/2021,15:09:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,CRR,0,CE-208-B,1,DEFINITIVO
02/01/2021,15:10:00,Regular,Domestico,Despegue,EZE,SIS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,33,DEFINITIVO
02/01/2021,15:13:00,Regular,Domestico,Aterrizaje,EZE,TUC,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,24,DEFINITIVO
02/01/2021,15:13:00,Regular,Domestico,Aterrizaje,ROS,MDP,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,6,DEFINITIVO
02/01/2021,15:13:00,Regular,Domestico,Despegue,SAL,EZE,JETSMART AIRLINES S.A.,AIB-A320-232,55,DEFINITIVO
02/01/2021,15:14:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
02/01/2021,15:15:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,DIL,FDO,0,BE-E-90,4,DEFINITIVO
02/01/2021,15:15:00,No Regular,Internacional,Aterrizaje,FDO,SULS,0,HDJ-HA-420,2,DEFINITIVO
02/01/2021,15:16:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-152,0,DEFINITIVO
02/01/2021,15:16:00,Vuelo Oficial Nacional,Domestico,Despegue,DOZ,DOZ,0,PA-PA-31-T,0,DEFINITIVO
02/01/2021,15:17:00,Regular,Domestico,Aterrizaje,EZE,USU,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,38,DEFINITIVO
02/01/2021,15:18:00,Regular,Domestico,Despegue,BAR,ROS,AEROLINEAS ARGENTINAS SA,BO-737-800,27,DEFINITIVO
02/01/2021,15:19:00,Regular,Internacional,Despegue,EZE,SBGR,SWISS InternacionalNATIONAL AIR LINES LTD.,0,1,DEFINITIVO
02/01/2021,15:19:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,GAL,FDO,0,LJ-35A,1,DEFINITIVO
02/01/2021,15:20:00,Vuelo Oficial Nacional,Internacional,Despegue,POS,2324,0,0,3,DEFINITIVO
02/01/2021,15:26:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,BCA,GNR,0,CIR-SR-22,0,DEFINITIVO
02/01/2021,15:26:00,Regular,Internacional,Despegue,EZE,SBGR,TURK HAVA YOLLARI (TURKISH AIRLINES CO.),0,0,DEFINITIVO
02/01/2021,15:28:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-C-152,0,DEFINITIVO
02/01/2021,15:30:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-G,0,DEFINITIVO
02/01/2021,15:30:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,15:31:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,HBM,0,RO-R-44-II,0,DEFINITIVO
02/01/2021,15:31:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,LEN,0,PA-PA-32-300,0,DEFINITIVO
02/01/2021,15:31:00,Regular,Domestico,Despegue,ROS,BAR,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,46,DEFINITIVO
02/01/2021,15:34:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-G,0,DEFINITIVO
02/01/2021,15:35:00,No Regular,Domestico,Aterrizaje,FDO,NEC,0,PA-PA-34-200-T,0,DEFINITIVO
02/01/2021,15:36:00,Regular,Domestico,Despegue,EZE,NEU,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,41,DEFINITIVO
02/01/2021,15:36:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P92 EAGLET G5,0,DEFINITIVO
02/01/2021,15:37:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,MDP,0,CE-560,0,DEFINITIVO
02/01/2021,15:37:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P2002-JF,0,DEFINITIVO
02/01/2021,15:38:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,CRR,CHA,0,BE-C-90-A,4,DEFINITIVO
02/01/2021,15:38:00,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,MDP,2870,0,CE-172-B,0,DEFINITIVO
02/01/2021,15:40:00,No Regular,Domestico,Despegue,BCA,TRE,FLYING AMERICA SA,FA-SA-227-AC,0,DEFINITIVO
02/01/2021,15:40:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,15:40:00,Vuelo Escuela,Domestico,Despegue,MOR,PTA,0,CE-150-H,0,DEFINITIVO
02/01/2021,15:41:00,Regular,Domestico,Despegue,ECA,EZE,AEROLINEAS ARGENTINAS SA,BO-737-800,22,DEFINITIVO
02/01/2021,15:45:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,BCA,BCA,0,0,0,DEFINITIVO
02/01/2021,15:45:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-J,0,DEFINITIVO
02/01/2021,15:45:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-J,0,DEFINITIVO
02/01/2021,15:46:00,Vuelo Privado con Matrícula Extranjera,Domestico,Aterrizaje,USU,GRA,5D+ CAPITAL FINANCIAL GROUP,0,0,DEFINITIVO
02/01/2021,15:46:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
02/01/2021,15:47:00,No Regular,Internacional,Aterrizaje,FDO,SULS,0,BE-C-90-A,1,DEFINITIVO
02/01/2021,15:47:00,Vuelo Escuela,Domestico,Despegue,MOR,MUS,0,TEA-P2002 SIERRA,0,DEFINITIVO
02/01/2021,15:48:00,Regular,Domestico,Aterrizaje,BAR,EZE,JETSMART AIRLINES S.A.,AIB-A320-232,85,DEFINITIVO
02/01/2021,15:48:00,Trabajo Aéreo,Domestico,Aterrizaje,SRA,SRA,0,PA-PA-31-T,0,DEFINITIVO
02/01/2021,15:49:00,Regular,Domestico,Despegue,CBA,DOZ,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,31,DEFINITIVO
02/01/2021,15:52:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,NEU,BAR,0,CE-500,2,DEFINITIVO
02/01/2021,15:55:00,Trabajo Aéreo,Domestico,Despegue,SRA,SRA,0,PA-PA-31-T,0,DEFINITIVO
02/01/2021,15:58:00,Regular,Domestico,Despegue,EZE,POS,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,49,DEFINITIVO
02/01/2021,15:58:00,Regular,Domestico,Despegue,IGU,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,20,DEFINITIVO
02/01/2021,15:58:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,NEU,BAR,0,VA-RV-7,0,DEFINITIVO
02/01/2021,16:00:00,Regular,Domestico,Despegue,TRE,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,36,DEFINITIVO
02/01/2021,16:01:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,BAR,NEU,0,CE-500,2,DEFINITIVO
02/01/2021,16:01:00,No Regular,Domestico,Aterrizaje,FDO,CHP,0,EMB-EMB-500,2,DEFINITIVO
02/01/2021,16:03:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,MUS,0,PIP-ALPHA TRAINER,0,DEFINITIVO
02/01/2021,16:03:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-152,0,DEFINITIVO
02/01/2021,16:04:00,Regular,Domestico,Aterrizaje,BAR,EZE,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,93,DEFINITIVO
02/01/2021,16:04:00,No Regular,Domestico,Aterrizaje,BAR,NEU,0,BE-BARON 95-B55,2,DEFINITIVO
02/01/2021,16:04:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,MDP,MOR,0,TEA-P2002-JF,0,DEFINITIVO
02/01/2021,16:05:00,Vuelo Oficial Nacional,Domestico,Despegue,TUC,TUC,0,BEL-429,1,DEFINITIVO
02/01/2021,16:06:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,PA-PA-46R-350T,0,DEFINITIVO
02/01/2021,16:06:00,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,CRR,2457,0,PA-PA-32-260,2,DEFINITIVO
02/01/2021,16:08:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,SLY,0,TXA-B300,0,DEFINITIVO
02/01/2021,16:09:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-L,0,DEFINITIVO
02/01/2021,16:09:00,Regular,Domestico,Aterrizaje,SRA,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,44,DEFINITIVO
02/01/2021,16:10:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-C-152,0,DEFINITIVO
02/01/2021,16:10:00,Vuelo Escuela,Domestico,Aterrizaje,POS,ELD,0,0,2,DEFINITIVO
02/01/2021,16:13:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P2002-JF,0,DEFINITIVO
02/01/2021,16:13:00,Vuelo Privado con Matrícula Extranjera,Domestico,Aterrizaje,USU,GAL,MAX FLY AVIATION INC,0,0,DEFINITIVO
02/01/2021,16:14:00,Regular,Domestico,Aterrizaje,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-737-8HX,62,DEFINITIVO
02/01/2021,16:14:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MUS,0,CE-152-II,0,DEFINITIVO
02/01/2021,16:15:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,16:20:00,Regular,Internacional,Aterrizaje,EZE,SLVR,BOLIVIANA DE AVIACION,0,198,DEFINITIVO
02/01/2021,16:21:00,Regular,Domestico,Aterrizaje,SIS,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,33,DEFINITIVO
02/01/2021,16:22:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,CRV,GAL,0,0,2,DEFINITIVO
02/01/2021,16:22:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,GEZ,0,TEA-P2006T,0,DEFINITIVO
02/01/2021,16:23:00,Regular,Domestico,Aterrizaje,EZE,CRV,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,48,DEFINITIVO
02/01/2021,16:23:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,16:25:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P92 EAGLET G5,0,DEFINITIVO
02/01/2021,16:29:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-G,0,DEFINITIVO
02/01/2021,16:30:00,Regular,Domestico,Despegue,ROS,MDP,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,35,DEFINITIVO
02/01/2021,16:33:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,MDP,NEC,0,CIR-SR 22T,2,DEFINITIVO
02/01/2021,16:35:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,MDP,FDO,0,CE-560,0,DEFINITIVO
02/01/2021,16:35:00,Regular,Domestico,Despegue,EZE,DOZ,AEROLINEAS ARGENTINAS SA,BO-737-8SH,75,DEFINITIVO
02/01/2021,16:37:00,Regular,Domestico,Aterrizaje,EZE,USU,AEROLINEAS ARGENTINAS SA,BO-B737-800,34,DEFINITIVO
02/01/2021,16:38:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MDP,LEN,0,CE-172-B,0,DEFINITIVO
02/01/2021,16:42:00,Regular,Domestico,Aterrizaje,DOZ,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,38,DEFINITIVO
02/01/2021,16:43:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,GUA,0,CE-152,0,DEFINITIVO
02/01/2021,16:44:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,NEU,LIN,0,AIR-AT-802,0,DEFINITIVO
02/01/2021,16:45:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-J,0,DEFINITIVO
02/01/2021,16:47:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,MDP,MOR,0,PA-PA-28R-200,1,DEFINITIVO
02/01/2021,16:50:00,Regular,Domestico,Aterrizaje,EZE,SAL,JETSMART AIRLINES S.A.,AIB-A320-232,75,DEFINITIVO
02/01/2021,16:50:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,LEN,0,RO-R-44-II,1,DEFINITIVO
02/01/2021,16:52:00,Regular,Domestico,Despegue,EZE,IGU,AEROLINEAS ARGENTINAS SA,BO-B-737-81D,60,DEFINITIVO
02/01/2021,16:53:00,Regular,Domestico,Aterrizaje,NEU,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,41,DEFINITIVO
02/01/2021,16:53:00,Regular,Domestico,Despegue,BAR,EZE,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,79,DEFINITIVO
02/01/2021,16:53:00,No Regular,Domestico,Despegue,CHP,CHP,0,EL-407,2,DEFINITIVO
02/01/2021,16:53:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P2002-JF,0,DEFINITIVO
02/01/2021,16:54:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CHP,CHP,0,AB-115-AB,0,DEFINITIVO
02/01/2021,16:55:00,Regular,Domestico,Despegue,NEU,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,41,DEFINITIVO
02/01/2021,16:57:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,BCA,TRE,0,PA-PA-28-151,0,DEFINITIVO
02/01/2021,16:58:00,No Regular,Domestico,Aterrizaje,CBA,NEC,BROKER AIR S.A.,CE-550,0,DEFINITIVO
02/01/2021,16:59:00,Regular,Domestico,Aterrizaje,ROS,BAR,AEROLINEAS ARGENTINAS SA,BO-737-800,27,DEFINITIVO
02/01/2021,17:00:00,Regular,Domestico,Despegue,EZE,CHP,AEROLINEAS ARGENTINAS SA,BO-B737-800,84,DEFINITIVO
02/01/2021,17:02:00,Regular,Domestico,Despegue,BAR,EZE,JETSMART AIRLINES S.A.,AIB-A320-232,13,DEFINITIVO
02/01/2021,17:03:00,No Regular,Domestico,Aterrizaje,TRE,BCA,FLYING AMERICA SA,FA-SA-227-AC,0,DEFINITIVO
02/01/2021,17:04:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,TUC,TUC,0,BEL-429,1,DEFINITIVO
02/01/2021,17:07:00,Regular,Domestico,Aterrizaje,POS,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,49,DEFINITIVO
02/01/2021,17:08:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,EZE,SAL,0,BE-C-90,0,DEFINITIVO
02/01/2021,17:09:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,PAR,MOR,0,CE-150-M,0,DEFINITIVO
02/01/2021,17:10:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,CHP,CHP,0,AB-115-AB,0,DEFINITIVO
02/01/2021,17:10:00,Regular,Domestico,Despegue,EZE,BAR,JETSMART AIRLINES S.A.,AIB-A320-232,62,DEFINITIVO
02/01/2021,17:10:00,Vuelo Oficial Nacional,Domestico,Despegue,JUJ,FDO,0,LJ-31-A,0,DEFINITIVO
02/01/2021,17:15:00,Regular,Domestico,Aterrizaje,BAR,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,46,DEFINITIVO
02/01/2021,17:15:00,Regular,Internacional,Aterrizaje,EZE,SBGL,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,75,DEFINITIVO
02/01/2021,17:18:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MDP,MOR,0,TEA-P2002-JF,0,DEFINITIVO
02/01/2021,17:19:00,Regular,Internacional,Despegue,EZE,LEMD,IBERIA - LINEAS AÉREAS DE ESPAÑA,0,221,DEFINITIVO
02/01/2021,17:19:00,Regular,Domestico,Despegue,SIS,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,41,DEFINITIVO
02/01/2021,17:20:00,Regular,Internacional,Aterrizaje,EZE,SGAS,AEROLINEAS ARGENTINAS SA,BO-B737-8MB,110,DEFINITIVO
02/01/2021,17:22:00,Regular,Domestico,Despegue,EZE,ECA,AEROLINEAS ARGENTINAS SA,BO-737-8BK,80,DEFINITIVO
02/01/2021,17:24:00,No Regular,Domestico,Despegue,FDO,TUC,0,LJ-60,0,DEFINITIVO
02/01/2021,17:26:00,Regular,Domestico,Aterrizaje,EZE,ECA,JETSMART AIRLINES S.A.,AIB-A320-232,43,DEFINITIVO
02/01/2021,17:27:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,CRR,FDO,0,CE-208-B,1,DEFINITIVO
02/01/2021,17:33:00,Regular,Domestico,Aterrizaje,MDP,ROS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,34,DEFINITIVO
02/01/2021,17:34:00,Regular,Domestico,Aterrizaje,USU,EZE,AEROLINEAS ARGENTINAS SA,AIB-A330-203,104,DEFINITIVO
02/01/2021,17:37:00,No Regular,Domestico,Despegue,FDO,TUC,BAIRES FLY SA,LJ-60,0,DEFINITIVO
02/01/2021,17:39:00,No Regular,Domestico,Despegue,TRE,CRV,FLYING AMERICA SA,FA-SA-227-AC,2,DEFINITIVO
02/01/2021,17:40:00,Regular,Domestico,Despegue,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-B737-8BK,86,DEFINITIVO
02/01/2021,17:43:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MDP,BAR,0,CE-560,1,DEFINITIVO
02/01/2021,17:45:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,BCA,MOR,0,PA-PA-28-151,0,DEFINITIVO
02/01/2021,17:46:00,Regular,Domestico,Despegue,SRA,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,38,DEFINITIVO
02/01/2021,17:50:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,MDP,MPP,0,PA-PA-28-R-201T,0,DEFINITIVO
02/01/2021,17:50:00,Regular,Domestico,Despegue,EZE,CRV,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,31,DEFINITIVO
02/01/2021,17:51:00,No Regular,Domestico,Aterrizaje,CRV,DOZ,FLYING AMERICA SA,FA-SA-227-AC,0,DEFINITIVO
02/01/2021,17:52:00,Regular,Domestico,Despegue,DOZ,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,28,DEFINITIVO
02/01/2021,18:01:00,Regular,Domestico,Aterrizaje,DOZ,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8SH,75,DEFINITIVO
02/01/2021,18:04:00,No Regular,Domestico,Aterrizaje,FDO,GAL,0,LJ-35A,0,DEFINITIVO
02/01/2021,18:05:00,Regular,Internacional,Despegue,EZE,LFPG,AIR FRANCE,0,230,DEFINITIVO
02/01/2021,18:06:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,DIL,FDO,0,BE-E-90,4,DEFINITIVO
02/01/2021,18:07:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,DOZ,DOZ,0,PA-PA-31-T,0,DEFINITIVO
02/01/2021,18:08:00,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,FDO,SCEL,0,BE-400-A,0,DEFINITIVO
02/01/2021,18:10:00,Regular,Domestico,Despegue,EZE,ROS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,13,DEFINITIVO
02/01/2021,18:15:00,Regular,Domestico,Despegue,EZE,USU,AEROLINEAS ARGENTINAS SA,BO-B737-81D,75,DEFINITIVO
02/01/2021,18:18:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,GUA,0,PIP-VIRUS-SW,0,DEFINITIVO
